KELP_ID,FTRCD,RA,RI,LOCATION,FEATURE,SPECIES,BIOMASS,DENSITY,KLPCMMNT,SOURCE1,PROJECT,GEOMETRY,OBJECTID,AREA_SQM,FEAT_LEN,X_COORDINATE,Y_COORDINATE
15512,,0,3,Trutch Island,,Bull Kelp,22,Low,,,ESTEVAN,,2816299,327.0661,80.8008,,
14815,,3,2,,KELP,,0,,,CHS 3869,QCI,,2816446,56016.6819,940.2912,,
14816,,3,2,,KELP,,0,,,CHS 3860,QCI,,2816447,31260.0089,627.5554,,
14820,,3,2,,KELP,,0,,,CHS 3869,QCI,,2816448,31259.9955,627.5553,,
14828,,3,2,,KELP,,0,,,CHS 3741,NCOAST,,2816449,31259.661,627.5519,,
14830,,3,2,,KELP,,0,,,CHS 3891,QCI,,2816450,31041.2397,626.3268,,
14831,,3,2,,KELP,,0,,,CHS 3741,NCOAST,,2816451,31259.5809,627.5511,,
14834,,3,2,,KELP,,0,,,CHS 3891,QCI,,2816452,27105.6169,604.0826,,
14837,,3,2,,KELP,,0,,,CHS 3741,NCOAST,,2816453,31259.5637,627.5509,,
14838,,3,2,,KELP,,0,,,CHS 3869,QCI,,2816454,25664.6676,594.8187,,
14224,,0,3,Banks Island,,Bull Kelp,0,High,,,PORCHER,,2816597,1456.6448,152.2052,,
14227,,0,3,Banks Island,,Bull Kelp,0,Low,,,PORCHER,,2816598,541.1441,136.8837,,
14228,,0,3,Banks Island,,Bull Kelp,0,High,,,PORCHER,,2816599,415.3968,84.4604,,
14229,,0,3,,,,0,,,,,,2816600,196.2999,54.4487,,
14232,,0,3,Banks Island,,Bull Kelp,0,Low,,,PORCHER,,2816601,6013.2874,449.4063,,
14233,,0,3,Banks Island,,Bull Kelp,0,High,,,PORCHER,,2816602,1192.7865,160.4943,,
14236,,0,3,Banks Island,,Bull Kelp,0,Low,,,PORCHER,,2816603,0.0859,1.4694,,
14237,,0,3,Banks Island,,Bull Kelp,0,Low,,,PORCHER,,2816604,16886.3193,1486.2685,,
14238,,0,3,Banks Island,,Bull Kelp,0,High,,,PORCHER,,2816605,1814.7388,259.871,,
16774,,3,2,,KELP,,0,,,CHS 3742,NCOAST,,2816790,98594.8672,1578.3996,,
16777,,0,3,Nichol Island,,Bull Kelp,18,Low,,,ESTEVAN,,2816791,8337.6226,823.2635,,
17645,,0,3,Barnard Island,,Bull Kelp,141,High,,,ESTEVAN,,2816792,169.9057,69.423,,
17647,,0,3,Barnard Island,,Bull Kelp,11,Low,,,ESTEVAN,,2816793,1837.5235,288.1235,,
17648,,0,3,Barnard Island,,Bull Kelp,141,High,,,ESTEVAN,,2816794,721.0572,121.3751,,
17649,,0,3,,,,0,,,,,,2816795,149.6849,56.4172,,
17650,,0,3,Barnard Island,,Bull Kelp,96,Low,,,ESTEVAN,,2816796,127.2034,46.8429,,
17653,,0,3,Trutch Island,,Bull Kelp,0,Low,,,PORCHER,,2816797,438.9778,84.6738,,
17655,,0,3,Barnard Island,,Bull Kelp,96,Low,,,ESTEVAN,,2816798,6.2682,11.594,,
17657,,0,3,Trutch Island,,Bull Kelp,0,High,,,PORCHER,,2816799,180.5685,53.6664,,
15515,,0,3,Trutch Island,,Bull Kelp,137,High,,,ESTEVAN,,2816300,9180.6009,506.4695,,
15517,,3,2,,KELP,,0,,,CHS 3894,QCI,,2816301,31259.797,627.5533,,
16344,,0,3,Trutch Island,,Bull Kelp,0,Low,,,PORCHER,,2816302,5552.5251,324.5035,,
16346,,0,3,Trutch Island,,Bull Kelp,26,Low,,,ESTEVAN,,2816303,2.4298,12.2503,,
16348,,3,3,Nichol Island,KELP,Giant Kelp,0,Low,,CHS 3795,NCOAST,,2816304,299.9997,67.325,,
16351,,3,2,Trutch Island,KELP,Bull Kelp,29,Low,,CHS 3795,NCOAST,,2816305,1501.2105,270.8796,,
16352,,0,3,Trutch Island,,Bull Kelp,9,High,,,ESTEVAN,,2816306,1967.7864,200.8652,,
16355,,0,3,Trutch Island,,Bull Kelp,29,Low,,,ESTEVAN,,2816307,531.9899,99.798,,
16360,,0,3,,,,0,,,,,,2816308,479.9212,95.0652,,
16361,,3,3,Nichol Island,KELP,Bull Kelp,23,Low,,CHS 3795,NCOAST,,2816309,5370.492,448.1557,,
16364,,0,3,Trutch Island,,Bull Kelp,29,Low,,,ESTEVAN,,2816310,1443.8068,176.9955,,
14839,,3,2,,KELP,,0,,,CHS 3869,QCI,,2816455,31260.023,627.5556,,
14844,,3,2,,KELP,,0,,,CHS 3891,QCI,,2816456,28855.4573,614.2697,,
14846,,3,2,,KELP,,0,,,CHS 3891,QCI,,2816457,40750.3582,779.4407,,
14847,,3,2,,KELP,,0,,,CHS 3891,QCI,,2816458,29232.9858,616.3932,,
14849,,3,2,,KELP,,0,,,CHS 3869,QCI,,2816459,26990.8428,603.9822,,
14852,,3,2,,KELP,,0,,,CHS 3891,QCI,,2816460,31260.0017,627.5553,,
14854,,3,1,,KELP,,0,,,CHS 3891,QCI,,2816461,187.3574,109.4007,,
14858,,3,2,,KELP,,0,,,CHS 3891,QCI,,2816462,29586.2253,618.4498,,
14861,,3,2,,KELP,,0,,,CHS 3772,NCOAST,,2816463,30910.31,665.7163,,
14862,,3,2,,KELP,,0,,,CHS 3891,QCI,,2816464,31259.9895,627.5552,,
15591,,0,3,,,,0,,,,,,2816465,121.436,42.9891,,
15593,,0,3,Trutch Island,,Bull Kelp,14,Low,,,ESTEVAN,,2816466,13.6764,23.7034,,
14239,,0,3,Banks Island,,Bull Kelp,0,High,,,PORCHER,,2816606,29013.1055,1046.5072,,
14907,,3,2,,KELP,,0,,,CHS 3869,QCI,,2816607,31260.0162,627.5555,,
14908,,3,2,,KELP,,0,,,CHS 3891,QCI,,2816608,29821.0296,631.4252,,
14909,,3,2,,KELP,,0,,,CHS 3891,QCI,,2816609,31259.9809,627.5551,,
14910,,3,2,,KELP,,0,,,CHS 3890,QCI,,2816610,61748.8405,1098.4624,,
16704,,3,2,Nichol Island,KELP,Bull Kelp,2,Low,,CHS 3795,NCOAST,,2816759,405.0382,127.2493,,
16706,,0,3,Nichol Island,,Bull Kelp,7,Low,,,ESTEVAN,,2816760,0.8536,4.8474,,
16710,,3,2,,KELP,,0,,,CHS 3894,QCI,,2816761,31259.782,627.5531,,
16713,,0,3,Nichol Island,,Bull Kelp,12,Low,,,ESTEVAN,,2816762,152.9513,57.9423,,
16714,,0,3,Nichol Island,,Bull Kelp,12,Low,,,ESTEVAN,,2816763,275.2038,76.3678,,
16715,,3,2,,KELP,,0,,,CHS 3795,NCOAST,,2816764,0.0979,7.5567,,
16716,,0,3,Nichol Island,,Bull Kelp,2,Low,,,ESTEVAN,,2816765,1.7563,6.8454,,
16718,,3,2,Nichol Island,KELP,Bull Kelp,12,Low,,CHS 3741,NCOAST,,2816766,44.0773,33.479,,
16719,,0,3,Nichol Island,,Bull Kelp,6,High,,,ESTEVAN,,2816767,11.1067,14.9044,,
16722,,0,3,Trutch Island,,Bull Kelp,0,Low,,,PORCHER,,2816768,2747.5642,228.6964,,
16723,,0,3,Nichol Island,,Bull Kelp,6,High,,,ESTEVAN,,2816769,52.019,37.6254,,
16724,,0,3,Nichol Island,,Bull Kelp,6,High,,,ESTEVAN,,2816770,706.4533,112.3863,,
16725,,3,2,Nichol Island,KELP,Bull Kelp,3,Low,,CHS 3795,NCOAST,,2816771,140.0992,79.6364,,
16728,,3,2,,KELP,,0,,,CHS 3795,NCOAST,,2816772,9871.1176,431.8213,,
16729,,0,3,Trutch Island,,Bull Kelp,0,Low,,,PORCHER,,2816773,42.1326,26.2951,,
16731,,0,3,Nichol Island,,Bull Kelp,6,High,,,ESTEVAN,,2816774,700.7501,122.8844,,
16732,,0,3,,,,0,,,,,,2816775,5.5013,14.7777,,
16365,,0,3,Trutch Island,,Bull Kelp,34,High,,,ESTEVAN,,2816311,1319.9151,143.727,,
16370,,0,3,Trutch Island,,Bull Kelp,5,High,,,ESTEVAN,,2816312,1142.949,124.5635,,
16371,,0,3,Nichol Island,,Bull Kelp,3,Low,,,ESTEVAN,,2816313,2283.2665,280.8114,,
16372,,3,2,,KELP,,0,,,CHS 3795,NCOAST,,2816314,1225.6374,139.0876,,
16373,,3,3,,KELP,,0,,,CHS 3795,NCOAST,,2816315,10220.0529,759.4518,,
16375,,3,2,Trutch Island,KELP,Bull Kelp,29,Low,,CHS 3795,NCOAST,,2816316,3024.6448,247.1763,,
16376,,3,2,,KELP,,0,,,CHS 3795,NCOAST,,2816317,0.046,2.0697,,
16378,,3,2,,KELP,,0,,,CHS 3894,QCI,,2816318,31259.725,627.5526,,
16380,,3,2,,KELP,,0,,,CHS 3795,NCOAST,,2816319,21.3937,35.6822,,
16381,,0,3,Trutch Island,,Bull Kelp,0,Low,,,PORCHER,,2816320,3472.2095,257.2251,,
15597,,3,2,,KELP,,0,,,CHS 3741,NCOAST,,2816467,57.0554,39.7501,,
15600,,3,2,Trutch Island,KELP,Bull Kelp,46,High,,CHS 3741,NCOAST,,2816468,477.2238,86.7909,,
15603,,0,3,Trutch Island,,Bull Kelp,0,High,,,PORCHER,,2816469,149.1968,45.9209,,
15604,,0,3,Trutch Island,,Bull Kelp,21,Low,,,ESTEVAN,,2816470,681.3858,103.2099,,
15605,,0,3,Trutch Island,,Bull Kelp,91,High,,,ESTEVAN,,2816471,15.8809,19.5051,,
15609,,0,3,Trutch Island,,Bull Kelp,0,Low,,,PORCHER,,2816472,523.4934,101.287,,
15610,,3,2,,KELP,,0,,,CHS 3742,NCOAST,,2816473,84987.1147,1454.171,,
15613,,0,3,Trutch Island,,Bull Kelp,0,High,,,PORCHER,,2816474,0.6708,4.0211,,
15615,,0,3,Trutch Island,,Bull Kelp,0,Low,,,PORCHER,,2816475,257.6749,73.4116,,
15619,,0,3,Trutch Island,,Bull Kelp,0,High,,,PORCHER,,2816476,445.7651,80.152,,
15620,,0,3,Trutch Island,,Bull Kelp,91,High,,,ESTEVAN,,2816477,793.0294,238.6749,,
15621,,0,3,Trutch Island,,Bull Kelp,3,Low,,,ESTEVAN,,2816478,800.597,134.6358,,
15626,,3,2,,KELP,,0,,,CHS 3894,QCI,,2816479,31259.7402,627.5527,,
15627,,0,3,Trutch Island,,Bull Kelp,20,High,,,ESTEVAN,,2816480,657.2554,211.9528,,
15628,,0,3,Trutch Island,,Bull Kelp,91,High,,,ESTEVAN,,2816481,55.0568,56.8327,,
14912,,3,2,,KELP,,0,,,CHS 3890,QCI,,2816611,31259.8215,627.5535,,
14915,,3,2,,KELP,,0,,,CHS 3890,QCI,,2816612,31259.837,627.5537,,
14918,,3,2,,KELP,,0,,,CHS 3869,QCI,,2816613,31119.7647,626.8271,,
14919,,3,2,,KELP,,0,,,CHS 3891,QCI,,2816614,25315.5227,650.9524,,
14920,,3,2,,KELP,,0,,,CHS 3891,QCI,,2816615,31259.9903,627.5552,,
14922,,3,2,,KELP,,0,,,CHS 3891,QCI,,2816616,29067.604,615.6606,,
14923,,3,2,,KELP,,0,,,CHS 3869,QCI,,2816617,26152.6544,598.5362,,
14925,,3,2,,EELGRASS,,0,,,EXPLORE NC,QCI,,2816618,29262.8614,615.8596,,
14927,,3,2,,EELGRASS,,0,,,EXPLORE NC,QCI,,2816619,30682.2936,625.7713,,
16738,,0,3,Trutch Island,,Bull Kelp,0,Low,,,PORCHER,,2816776,3415.2215,298.6282,,
16741,,3,2,Nichol Island,KELP,Bull Kelp,47,High,,CHS 3741,NCOAST,,2816777,35.2906,25.2206,,
16744,,0,3,Nichol Island,,Bull Kelp,11,Low,,,ESTEVAN,,2816778,268.0417,81.0021,,
16745,,0,3,Trutch Island,,Bull Kelp,0,Low,,,PORCHER,,2816779,142.7651,51.2182,,
16747,,0,3,Trutch Island,,Bull Kelp,0,High,,,PORCHER,,2816780,1116.2251,149.7319,,
16750,,0,3,Nichol Island,,Bull Kelp,0,Low,,,ESTEVAN,,2816781,160.5765,55.5108,,
16751,,0,3,Nichol Island,,Bull Kelp,0,Low,,,ESTEVAN,,2816782,16.5539,16.9206,,
16752,,0,3,Nichol Island,,Bull Kelp,11,Low,,,ESTEVAN,,2816783,4.9178,10.9493,,
16760,,0,3,Nichol Island,,Bull Kelp,11,Low,,,ESTEVAN,,2816784,1488.2738,209.7422,,
16763,,0,3,Trutch Island,,Bull Kelp,0,High,,,PORCHER,,2816785,174.1269,54.0998,,
16765,,3,2,,KELP,,0,,,CHS 3795,NCOAST,,2816786,8241.5837,388.2373,,
16767,,0,3,Nichol Island,,Bull Kelp,11,Low,,,ESTEVAN,,2816787,102.0751,53.8645,,
16771,,0,3,Nichol Island,,Bull Kelp,11,Low,,,ESTEVAN,,2816788,60.9896,35.686,,
16772,,0,3,Nichol Island,,Bull Kelp,1,Low,,,ESTEVAN,,2816789,575.1507,109.1363,,
16382,,3,3,,KELP,,0,,,CHS 3795,NCOAST,,2816321,808.2838,126.9905,,
16383,,3,3,,KELP,,0,,,CHS 3795,NCOAST,,2816322,322.2593,76.3868,,
16384,,0,3,Trutch Island,,Bull Kelp,0,High,,,PORCHER,,2816323,56.1041,44.2168,,
16385,,0,3,Trutch Island,,Bull Kelp,0,High,,,PORCHER,,2816324,506.8424,90.606,,
16386,,3,2,,KELP,,0,,,CHS 3894,QCI,,2816325,31259.8255,627.5536,,
16390,,3,2,Trutch Island,KELP,Bull Kelp,25,High,,CHS 3795,NCOAST,,2816326,1790.4235,186.1926,,
16392,,3,2,Trutch Island,KELP,Bull Kelp,38,High,,CHS 3795,NCOAST,,2816327,162.8167,51.1834,,
16393,,0,3,,,,0,,,,,,2816328,1559.2803,195.231,,
14106,,0,3,Banks Island,,Bull Kelp,0,Low,,,PORCHER,,2816329,9206.5144,941.0067,,
14107,,0,3,Banks Island,,Bull Kelp,0,Low,,,PORCHER,,2816330,1632.5245,223.2151,,
15630,,0,3,Trutch Island,,Bull Kelp,0,Low,,,PORCHER,,2816482,2096.5656,304.1049,,
15633,,0,3,Trutch Island,,Bull Kelp,90,High,,,ESTEVAN,,2816483,14913.2895,1142.2078,,
15634,,3,2,,KELP,,0,,,CHS 3742,NCOAST,,2816484,43027.6362,948.6602,,
15635,,3,2,,KELP,,0,,,CHS 3894,QCI,,2816485,31259.7686,627.553,,
15636,,0,3,Trutch Island,,Bull Kelp,5,Low,,,ESTEVAN,,2816486,121.9203,55.4177,,
15637,,0,3,Trutch Island,,Bull Kelp,0,Low,,,PORCHER,,2816487,325.2881,71.7984,,
15638,,0,3,Trutch Island,,Bull Kelp,90,High,,,ESTEVAN,,2816488,1747.517,223.6677,,
15641,,0,3,Trutch Island,,Bull Kelp,33,High,,,ESTEVAN,,2816489,510.3515,111.4116,,
15643,,0,3,Trutch Island,,Bull Kelp,7,Low,,,ESTEVAN,,2816490,16.1786,31.5072,,
14928,,3,2,,KELP,,0,,,CHS 3890,QCI,,2816620,31259.8273,627.5536,,
14930,,3,2,,KELP,,0,,,CHS 3890,QCI,,2816621,31259.822,627.5535,,
14934,,3,2,,KELP,,0,,,CHS 3741,NCOAST,,2816622,31259.598,627.5513,,
14935,,3,2,,KELP,,0,,,CHS 3891,QCI,,2816623,31259.9909,627.5552,,
14936,,3,2,,KELP,,0,,,CHS 3891,QCI,,2816624,30985.453,649.6353,,
14937,,3,2,,KELP,,0,,,CHS 3890,QCI,,2816625,31259.8344,627.5537,,
14938,,3,2,,KELP,,0,,,CHS 3891,QCI,,2816626,31259.9085,627.5544,,
14944,,3,2,,KELP,,0,,,CHS 3891,QCI,,2816627,31259.9599,627.5549,,
15706,,0,3,Trutch Island,,Bull Kelp,354,High,,,ESTEVAN,,2816628,11.1295,16.8704,,
15708,,0,3,Trutch Island,,Bull Kelp,25,Low,,,ESTEVAN,,2816629,210.9379,78.1644,,
14696,,3,2,,KELP,,0,,,CHS 3753,NCOAST,,2816164,382.0698,95.7144,,
14698,,3,2,,KELP,,0,,,CHS 3753,NCOAST,,2816165,2527.1975,253.8539,,
14699,,3,2,,KELP,,0,,,CHS 3753,NCOAST,,2816166,2095.1222,220.9545,,
14700,,3,2,,KELP,,0,,,CHS 3741,NCOAST,,2816167,31259.6712,627.552,,
14701,,3,2,,KELP,,0,,,CHS 3753,NCOAST,,2816168,172.116,55.7338,,
14703,,3,2,,KELP,,0,,,CHS 3741,NCOAST,,2816169,31259.675,627.5521,,
14706,,3,2,,KELP,,0,,,CHS 3741,NCOAST,,2816170,59304.9393,998.7859,,
14709,,3,2,,KELP,,0,,,CHS 3741,NCOAST,,2816171,31259.6316,627.5516,,
14711,,0,3,Banks Island,,Bull Kelp,0,High,,,PORCHER,,2816172,445.557,91.2467,,
14715,,3,2,,KELP,,0,,,CHS 3741,NCOAST,,2816173,31259.661,627.5519,,
14110,,0,3,Banks Island,,Bull Kelp,0,Low,,,PORCHER,,2816331,853.4203,168.9272,,
14112,,3,2,,KELP,,0,,,CHS 3753,NCOAST,,2816332,181.8962,52.5072,,
14115,,0,3,Banks Island,,Bull Kelp,0,High,,,PORCHER,,2816333,197.5503,52.2849,,
14116,,3,2,,KELP,,0,,,CHS 3753,NCOAST,,2816334,740.6996,132.3232,,
14118,,0,3,Banks Island,,Bull Kelp,0,High,,,PORCHER,,2816335,208.1964,55.6098,,
14119,,0,3,Banks Island,,Bull Kelp,0,Low,,,PORCHER,,2816336,3228.7025,351.9815,,
14121,,0,3,Banks Island,,Bull Kelp,0,High,,,PORCHER,,2816337,426.207,105.0422,,
14122,,0,3,Banks Island,,Bull Kelp,0,Low,,,PORCHER,,2816338,19.0938,21.3172,,
14124,,3,2,,KELP,,0,,,CHS 3753,NCOAST,,2816339,639.2841,153.4587,,
14126,,3,2,,KELP,,0,,,CHS 3753,NCOAST,,2816340,1215.595,154.3799,,
14128,,0,3,Banks Island,,Bull Kelp,0,Low,,,PORCHER,,2816341,16225.8344,1560.3922,,
14130,,0,3,Banks Island,,Bull Kelp,0,High,,,PORCHER,,2816342,273.1733,65.1777,,
14131,,0,3,Banks Island,,Bull Kelp,0,High,,,PORCHER,,2816343,807.4765,135.5904,,
14132,,0,3,Banks Island,,Bull Kelp,0,Low,,,PORCHER,,2816344,2328.435,308.7606,,
15648,,0,3,Trutch Island,,Bull Kelp,7,Low,,,ESTEVAN,,2816491,0.7385,5.8229,,
15650,,0,3,,,,0,,,,,,2816492,2.3478,8.2587,,
15652,,0,3,Trutch Island,,Bull Kelp,90,High,,,ESTEVAN,,2816493,2.5565,11.1047,,
15653,,0,3,Trutch Island,,Bull Kelp,90,High,,,ESTEVAN,,2816494,396.9859,146.458,,
13557,,3,2,,KELP,,0,,,CHS 3753,NCOAST,,2816495,45863.945,781.6119,,
13558,,0,3,Banks Island,,Bull Kelp,0,Low,,,PORCHER,,2816496,3215.5677,394.2699,,
13560,,0,3,Banks Island,,Bull Kelp,0,High,,,PORCHER,,2816497,457.8215,98.8348,,
13563,,0,3,Banks Island,,Bull Kelp,0,Low,,,PORCHER,,2816498,14292.9498,1566.5664,,
13564,,0,3,Banks Island,,Bull Kelp,0,High,,,PORCHER,,2816499,201.2066,57.8494,,
13566,,0,3,,,,0,,,,,,2816500,1682.312,222.5824,,
13567,,0,3,Banks Island,,Bull Kelp,0,High,,,PORCHER,,2816501,1546.1658,201.6212,,
13568,,0,3,Banks Island,,Giant Kelp,0,Low,,,PORCHER,,2816502,3734.82,457.6163,,
15709,,0,3,Trutch Island,,Bull Kelp,354,High,,,ESTEVAN,,2816630,1182.392,193.5431,,
15710,,0,3,Trutch Island,,Bull Kelp,0,High,,,PORCHER,,2816631,168.1651,49.0227,,
15711,,0,3,Trutch Island,,Bull Kelp,78,Low,,,ESTEVAN,,2816632,304.5186,86.3117,,
15712,,3,2,Trutch Island,KELP,Bull Kelp,354,High,,CHS 3741,NCOAST,,2816633,490.7857,90.4329,,
15715,,0,3,Trutch Island,,Bull Kelp,0,High,,,PORCHER,,2816634,669.3761,110.9784,,
15716,,3,2,Trutch Island,KELP,Bull Kelp,78,Low,,CHS 3741,NCOAST,,2816635,565.305,105.3473,,
15718,,3,2,Trutch Island,KELP,Bull Kelp,354,High,,CHS 3741,NCOAST,,2816636,477.6509,95.5498,,
15720,,3,2,Trutch Island,KELP,Bull Kelp,354,High,,CHS 3741,NCOAST,,2816637,2406.1395,364.6089,,
15721,,3,2,Trutch Island,KELP,Bull Kelp,78,Low,,CHS 3741,NCOAST,,2816638,626.9172,139.8585,,
15723,,0,3,Trutch Island,,Bull Kelp,25,Low,,,ESTEVAN,,2816639,2111.4565,287.2485,,
15726,,3,2,Trutch Island,KELP,Bull Kelp,25,Low,,CHS 3741,NCOAST,,2816640,1710.063,178.1047,,
15727,,3,2,Trutch Island,KELP,Bull Kelp,78,Low,,CHS 3741,NCOAST,,2816641,10.5784,22.4864,,
14716,,3,2,,KELP,,0,,,CHS 3753,NCOAST,,2816174,31259.652,627.5518,,
14718,,0,3,Banks Island,,Bull Kelp,0,Low,,,PORCHER,,2816175,548.588,87.1444,,
14720,,0,3,Banks Island,,Bull Kelp,0,Low,,,PORCHER,,2816176,695.0781,103.5561,,
14721,,3,2,,KELP,,0,,,CHS 3741,NCOAST,,2816177,31259.598,627.5513,,
14734,,0,3,,,,0,,,,,,2816178,36.608,30,,
14736,,3,2,,KELP,,0,,,CHS 3741,NCOAST,,2816179,31259.6883,627.5522,,
15440,,0,3,Trutch Island,,Giant Kelp,0,Low,,,PORCHER,,2816180,1497.8221,179.6787,,
15443,,0,3,,,,0,,,,,,2816181,1253.4495,167.0617,,
15445,,0,3,Trutch Island,,Bull Kelp,4,Low,,,ESTEVAN,,2816182,2533.6026,278.1219,,
15446,,0,3,Trutch Island,,Bull Kelp,238,High,,,ESTEVAN,,2816183,5528.2238,487.8853,,
14133,,0,3,Banks Island,,Bull Kelp,0,High,,,PORCHER,,2816345,1174.6195,211.4487,,
14134,,3,2,,KELP,,0,,,CHS 3753,NCOAST,,2816346,125.3511,49.761,,
14135,,0,3,Banks Island,,Bull Kelp,0,Low,,,PORCHER,,2816347,166.2493,55.9836,,
14137,,0,3,Banks Island,,Bull Kelp,0,Low,,,PORCHER,,2816348,293.8512,65.6576,,
14139,,0,3,Banks Island,,Bull Kelp,0,Low,,,PORCHER,,2816349,568.3398,94.1754,,
14776,,3,2,,KELP,,0,,,CHS 3741,NCOAST,,2816350,31259.5666,627.551,,
14778,,3,2,,KELP,,0,,,CHS 3869,QCI,,2816351,87073.3256,1367.9364,,
14779,,3,2,,KELP,,0,,,CHS 3869,QCI,,2816352,62479.6606,1193.1973,,
13570,,0,3,,,,0,,,,,,2816503,818.8653,125.7526,,
13573,,0,3,Banks Island,,Giant Kelp,0,High,,,PORCHER,,2816504,2134.0982,253.6696,,
13574,,0,3,,,,0,,,,,,2816505,196.5473,54.5689,,
13575,,0,3,Banks Island,,Bull Kelp,0,Low,,,PORCHER,,2816506,23.4136,20.6322,,
13577,,0,3,Banks Island,,Bull Kelp,0,High,,,PORCHER,,2816507,940.155,135.5646,,
13578,,0,3,,,,0,,,,,,2816508,1389.9237,176.7547,,
13579,,0,3,Banks Island,,Bull Kelp,0,Low,,,PORCHER,,2816509,434.988,76.3066,,
13582,,3,2,,KELP,,0,,,CHS 3753,NCOAST,,2816510,61236.0798,1092.9639,,
13583,,0,3,Banks Island,,Bull Kelp,0,High,,,PORCHER,,2816511,2208.3569,441.0034,,
13587,,3,2,,KELP,,0,,,CHS 3753,NCOAST,,2816512,62822.6507,916.963,,
13588,,0,3,Banks Island,,Giant Kelp,0,Low,,,PORCHER,,2816513,769.0865,110.2964,,
15728,,0,3,Trutch Island,,Bull Kelp,25,Low,,,ESTEVAN,,2816642,4231.346,435.6943,,
15730,,3,2,Trutch Island,KELP,Bull Kelp,25,Low,,CHS 3741,NCOAST,,2816643,30.4697,26.0208,,
15734,,3,2,,KELP,,0,,,CHS 3741,NCOAST,,2816644,40196.389,826.8517,,
15735,,3,2,Trutch Island,KELP,Bull Kelp,78,Low,,CHS 3741,NCOAST,,2816645,237.7854,57.7046,,
15736,,3,2,Trutch Island,KELP,Bull Kelp,354,High,,CHS 3741,NCOAST,,2816646,5078.6889,332.5694,,
15738,,3,2,Trutch Island,KELP,Bull Kelp,354,High,,CHS 3741,NCOAST,,2816647,433.641,78.2917,,
15739,,3,2,Trutch Island,KELP,Bull Kelp,354,High,,CHS 3741,NCOAST,,2816648,156.8898,59.5914,,
15740,,0,3,Trutch Island,,Bull Kelp,354,High,,,ESTEVAN,,2816649,6758.0227,780.264,,
15744,,0,3,Trutch Island,,Bull Kelp,25,Low,,,ESTEVAN,,2816650,241.7651,57.2088,,
15745,,3,2,Trutch Island,KELP,Bull Kelp,354,High,,CHS 3741,NCOAST,,2816651,1719.949,203.2875,,
15748,,3,2,Trutch Island,KELP,Bull Kelp,354,High,,CHS 3741,NCOAST,,2816652,220.1374,74.6667,,
15447,,0,3,Trutch Island,,Bull Kelp,137,High,,,ESTEVAN,,2816184,4768.1959,509.9615,,
15448,,0,3,Trutch Island,,Giant Kelp,0,High,,,PORCHER,,2816185,708.7546,112.8284,,
15449,,0,3,Trutch Island,,Bull Kelp,0,Low,,,PORCHER,,2816186,484.2412,92.8998,,
15450,,3,2,,KELP,,0,,,CHS 3894,QCI,,2816187,31259.7198,627.5525,,
15451,,0,3,Trutch Island,,Bull Kelp,238,High,,,ESTEVAN,,2816188,417.8622,87.0974,,
15454,,0,3,Trutch Island,,Bull Kelp,0,High,,,PORCHER,,2816189,1847.0197,280.0427,,
15456,,0,3,Trutch Island,,Bull Kelp,0,Low,,,PORCHER,,2816190,464.6095,102.1148,,
15457,,0,3,Trutch Island,,Giant Kelp,0,High,,,PORCHER,,2816191,240.7393,62.2301,,
15458,,0,3,Trutch Island,,Giant Kelp,3,Low,,,ESTEVAN,,2816192,959.1887,192.1884,,
15459,,0,3,Trutch Island,,Bull Kelp,0,Low,,,PORCHER,,2816193,2114.0495,281.3322,,
15460,,0,3,Trutch Island,,Bull Kelp,238,High,,,ESTEVAN,,2816194,153.835,58.3904,,
15462,,0,3,Trutch Island,,Bull Kelp,137,High,,,ESTEVAN,,2816195,478.2853,110.9298,,
14782,,3,3,,KELP,,0,,,CHS 3860,QCI,,2816353,138629.8063,2565.6975,,
14783,,3,2,,KELP,,0,,,CHS 3741,NCOAST,,2816354,62474.1483,1197.4915,,
14787,,3,2,,KELP,,0,,,CHS 3741,NCOAST,,2816355,31259.5637,627.5509,,
14789,,3,2,,KELP,,0,,,CHS 3860,QCI,,2816356,54559.7373,995.5795,,
14181,,0,3,Banks Island,,Bull Kelp,0,Low,,,PORCHER,,2816514,2995.0751,280.117,,
14188,,0,3,Banks Island,,Bull Kelp,0,Low,,,PORCHER,,2816515,139.1749,51.4048,,
14189,,0,3,,,,0,,,,,,2816516,197.0612,54.5312,,
14191,,0,3,Banks Island,,Bull Kelp,0,Low,,,PORCHER,,2816517,4746.3024,632.7471,,
14192,,0,3,Banks Island,,Bull Kelp,0,Low,,,PORCHER,,2816518,4138.3027,430.1727,,
14195,,0,3,,,,0,,,,,,2816519,55.4003,31.3804,,
14198,,0,3,,,,0,,,,,,2816520,196.2121,54.427,,
14199,,0,3,Banks Island,,Bull Kelp,0,Low,,,PORCHER,,2816521,6920.5229,718.0871,,
15749,,3,2,Trutch Island,KELP,Bull Kelp,78,Low,,CHS 3741,NCOAST,,2816653,207.9227,71.0316,,
15750,,3,2,Trutch Island,KELP,Bull Kelp,354,High,,CHS 3741,NCOAST,,2816654,538.3508,96.972,,
15751,,0,3,Trutch Island,,Bull Kelp,354,High,,,ESTEVAN,,2816655,853.1062,131.2914,,
15752,,0,3,Trutch Island,,Bull Kelp,354,High,,,ESTEVAN,,2816656,40.1784,35.9242,,
15756,,0,3,Trutch Island,,Bull Kelp,354,High,,,ESTEVAN,,2816657,181.1075,66.8388,,
